ccn,hospital_name,created,status,measure_from_date,measure_to_date,m_1a,m_1b,m_1c,m_2a,m_2b,m_2c,m_3a,m_3b,m_3c,m_4
340015,Novant Health Rowan Medical Center,2023-08-21 12:30:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
340190,Novant Health Mint Hill Medical Center,2023-08-21 12:29:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
340183,Novant Health Huntersville Medical Center,2023-08-21 12:28:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
340171,Novant Health Matthews Medical Center,2023-08-21 12:28:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
340053,Novant Health Presbyterian Medical Center,2023-08-21 12:27:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
340014,Novant Health Forsyth Medical Center,2023-08-21 12:26:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
50026,Grossmont Hospital,2023-08-21 12:01:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
140281,Northwestern Memorial Hospital,2023-08-21 11:49:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
410009,Kent Hospital,2023-08-21 11:44:00,Measures Submitted,2023-08-14,2023-08-20,3,0,0,0,0,0,0,0,0,Yes
460058,Riverton Hospital,2023-08-21 11:41:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
140233,Saint Anthony Medical Center,2023-08-21 11:33:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
220063,Lowell General Hospital- Saints Campus,2023-08-21 11:16:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
390267,Forbes Hospital,2023-08-21 11:09:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
50115,Palomar Medical Center,2023-08-21 10:54:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
50636,Palomar Medical Center Poway,2023-08-21 10:53:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
260138,Saint Luke's Hospital of Kansas City,2023-08-21 10:46:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
390032,Allegheny Valley Hospital,2023-08-21 10:28:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
220035,Salem Hospital,2023-08-21 10:03:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
440125,Fort Sanders Regional Medical Center,2023-08-21 10:02:00,Measures Submitted,2023-08-14,2023-08-20,4,0,0,0,0,0,0,0,0,Yes
450203,Medical City Weatherford,2023-08-21 10:01:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
310008,Holy Name Medical Center,2023-08-21 10:00:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
440034,Methodist Medical Center of Oak Ridge,2023-08-21 09:49:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
440173,Parkwest Medical Center,2023-08-21 09:47:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
450079,Baylor Scott and White Medical Center - Irving,2023-08-21 09:45:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
450675,Medical City Arlington,2023-08-21 09:40:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
150126,Franciscan Health Crown Point,2023-08-21 09:40:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
330401,St. Catherine of Siena Medical Center,2023-08-21 09:38:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
450271,Decatur Hospital Authority dba Wise Health System,2023-08-21 09:37:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
670116,Decatur Hospital Authority DBA Wise Health Surgical Hospital,2023-08-21 09:37:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
330124,NYU Langone Hospitals,2023-08-21 09:36:00,Measures Submitted,2023-08-14,2023-08-20,3,0,0,0,0,0,0,0,0,Yes
520049,Bellin Memorial Hospital,2023-08-21 09:36:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
170185,Saint Luke's South Hospital,2023-08-21 09:34:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
350070,Essentia Health Fargo Hospital,2023-08-21 09:34:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
50625,Cedars-Sinai Medical Center,2023-08-21 09:30:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
370049,Stillwater Medical Center Authority,2023-08-21 09:28:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
341307,Pender Memorial Hospital,2023-08-21 09:27:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
340158,Novant Health Brunswick Medical Center,2023-08-21 09:26:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
340141,New Hanover Regional Medical Center,2023-08-21 09:26:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
140150,University of Illinois Hospital and Clinics,2023-08-21 09:24:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
100220,Gulf Coast Medical Center,2023-08-21 09:23:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
100244,Cape Coral Hospital,2023-08-21 09:22:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
100012,Lee Memorial Hospital,2023-08-21 09:22:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
230030,MidMichigan Gratiot,2023-08-21 09:19:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
230222,MidMichigan Medical Center - Midland,2023-08-21 09:19:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
490037,Riverside Shore Memorial Hospital,2023-08-21 09:13:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
490143,Riverside Doctors Hospital Williamsburg,2023-08-21 09:12:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
490130,Riverside Walter Reed Hospital,2023-08-21 09:10:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
310001,Hackensack University Medical Center,2023-08-21 09:10:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
310073,Jersey Shore University Medical Center,2023-08-21 09:08:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
490052,Riverside Regional Medical Center,2023-08-21 09:08:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
310108,JFK University Medical Center,2023-08-21 09:07:00,Measures Submitted,2023-08-14,2023-08-20,1,0,0,0,0,0,0,0,0,No
150018,Elkhart General Hospital,2023-08-21 08:56:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
150058,Memorial Hospital of South Bend,2023-08-21 08:55:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
310014,Cooper University Hospital,2023-08-21 08:48:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
330286,Good Samaritan Hospital Medical Center,2023-08-21 08:28:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
100128,Tampa General Hospital,2023-08-21 07:42:00,Measures Submitted,2023-08-14,2023-08-20,2,0,0,0,0,0,0,0,0,Yes
430016,Avera McKennan Hospital,2023-08-21 07:25:00,Measures Submitted,2023-08-14,2023-08-20,3,0,0,0,0,0,0,0,0,Yes
330106,North Shore University Hospital,2023-08-20 17:51:00,Measures Submitted,2023-08-14,2023-08-20,0,0,0,0,0,0,0,0,0,No
180029,Hazard ARH Regional Medical Center,2023-08-18 13:43:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
180029,Hazard ARH Regional Medical Center,2023-08-18 13:42:00,Measures Submitted,2023-07-31,2023-08-06,1,0,0,0,0,0,0,0,0,Yes
180029,Hazard ARH Regional Medical Center,2023-08-18 13:38:00,Measures Submitted,2023-07-24,2023-07-30,1,0,0,0,0,0,0,0,0,Yes
180029,Hazard ARH Regional Medical Center,2023-08-18 13:35:00,Measures Submitted,2023-07-17,2023-07-23,0,1,0,0,0,0,0,0,0,Yes
330401,St. Catherine of Siena Medical Center,2023-08-18 10:16:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
330182,St. Francis Hospital the Heart Center,2023-08-17 14:36:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
370016,INTEGRIS Bass Baptist Health Center,2023-08-17 13:41:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
370211,INTEGRIS Canadian Valley Hospital,2023-08-17 13:39:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
370236,INTEGRIS Health Edmond,2023-08-17 13:38:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
370004,INTEGRIS Miami Hospital,2023-08-17 13:37:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
370113,INTEGRIS Grove Hospital,2023-08-17 13:36:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
370106,INTEGRIS Southwest Medical Center,2023-08-17 13:28:00,Measures Submitted,2023-08-07,2023-08-13,0,2,0,0,0,0,0,0,0,No
370028,INTEGRIS Baptist Medical Center,2023-08-17 13:26:00,Measures Submitted,2023-08-07,2023-08-13,2,1,0,0,0,0,0,0,0,No
230046,Regents of the University of Michigan,2023-08-17 09:43:00,Measures Submitted,2023-08-07,2023-08-13,1,1,1,0,0,0,0,0,0,Yes
310008,Holy Name Medical Center,2023-08-17 09:29:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450669,Medical City Lewisville,2023-08-16 17:39:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450647,Medical City Dallas,2023-08-16 14:34:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
40020,St. Bernards Medical Center,2023-08-16 13:43:00,Measures Submitted,2023-08-07,2023-08-13,4,0,0,0,0,0,0,0,0,Yes
420110,Roper St. Francis Berkeley Hospital,2023-08-16 12:11:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,0,0,0,Yes
420104,Roper St. Francis Mount Pleasant Hospital,2023-08-16 12:08:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420065,Bon Secours St. Francis Xavier Hospital,2023-08-16 12:08:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420087,Roper Hospital,2023-08-16 12:07:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,Yes
310061,Virtua Willingboro Hospital,2023-08-16 11:27:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
310029,Virtua Our Lady of Lourdes Hospital,2023-08-16 11:27:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
310057,Virtua Memorial Hospital of Burlington County,2023-08-16 11:27:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
310022,Virtua West Jersey Health System,2023-08-16 11:26:00,Measures Submitted,2023-08-07,2023-08-13,4,0,0,0,0,0,0,0,0,Yes
450289,Lyndon B. Johnson Hospital,2023-08-16 11:23:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450289,Ben Taub Hospital,2023-08-16 11:22:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450054,Baylor Scott and White Medical Center--Temple,2023-08-16 10:39:00,Measures Submitted,2023-08-07,2023-08-13,5,1,1,0,0,0,0,0,0,Yes
80007,Beebe Healthcare,2023-08-16 10:11:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
140015,Blessing Hospital,2023-08-16 10:06:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,0,0,0,Yes
450885,Baylor Scott and White Medical Center,2023-08-16 10:05:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450742,Baylor Scott and White Medical Center-Lake Pointe,2023-08-16 10:04:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
670082,Baylor Scott and White Medical Center-McKinney,2023-08-16 10:00:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450021,Baylor University Medical Center,2023-08-16 09:58:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220035,Salem Hospital,2023-08-16 09:58:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450203,Medical City Weatherford,2023-08-16 09:58:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450137,Baylor Scott and White All Saints Medical Center-Fort Worth,2023-08-16 09:55:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450890,Baylor Scott and White Medical Center-Plano,2023-08-16 09:51:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
100244,Cape Coral Hospital,2023-08-16 09:48:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
110034,Augusta University Medical Center,2023-08-16 09:47:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
330332,St. Joseph Hospital,2023-08-16 09:40:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
390174,Thomas Jefferson University Hospital,2023-08-16 09:38:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
100105,Cleveland Clinic Indian River Hospital,2023-08-16 09:17:00,Measures Submitted,2023-08-07,2023-08-13,4,0,0,0,0,0,1,0,0,Yes
360059,The MetroHealth System,2023-08-16 08:05:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220163,Umass Memorial Medical Center,2023-08-16 07:53:00,Measures Submitted,2023-08-07,2023-08-13,8,4,3,0,0,0,0,0,0,Yes
340091,The Moses H. Cone Memorial Hospital,2023-08-16 06:49:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450213,BEXAR COUNTY HOSPITAL DISTRICT,2023-08-15 21:06:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,Yes
220119,Brigham and Women's Faulkner Hospital,2023-08-15 17:10:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220101,Newton-Wellesley Hospital,2023-08-15 17:09:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450779,Texas Health Harris Methodist Hosptial Southwest Fort Worth,2023-08-15 16:23:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450135,Texas Health Harris Methodist Hospital Fort Worth,2023-08-15 16:22:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
670085,Texas Health Harris Methodist Hospital Alliance,2023-08-15 16:20:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450771,Texas Health Presbyterian Hospial Plano,2023-08-15 16:19:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450743,Texas Health Presbyterian Hospital Denton,2023-08-15 16:19:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450462,Texas Health Presbyterian Hospital Dallas,2023-08-15 16:18:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
520087,Gundersen Lutheran Medical Center,2023-08-15 16:13:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,1,0,0,Yes
150126,Franciscan Health Crown Point,2023-08-15 16:02:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
490032,VCU Medical Center,2023-08-15 15:39:00,Measures Submitted,2023-08-07,2023-08-13,2,0,0,0,0,0,1,0,0,Yes
340061,UNC Hospitals,2023-08-15 15:32:00,Measures Submitted,2023-08-07,2023-08-13,2,0,0,0,0,0,0,0,0,Yes
340114,Rex Hospital,2023-08-15 15:31:00,Measures Submitted,2023-08-07,2023-08-13,1,1,1,0,0,0,0,0,0,Yes
340090,UNC Health Johnston,2023-08-15 15:23:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340010,Wayne UNC Health Care,2023-08-15 15:22:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
30103,Mayo Clinic Arizona DBA Mayo Clinic Hospital,2023-08-15 15:21:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
330136,The Mary Imogene Bassett Hospital,2023-08-15 14:40:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
80001,ChristianaCare Hospital,2023-08-15 14:22:00,Measures Submitted,2023-08-07,2023-08-13,6,0,0,0,0,0,4,0,0,Yes
520098,University of WI Hospitals and Clinics Authority,2023-08-15 13:54:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
390256,Milton S. Hershey Medical Center,2023-08-15 13:49:00,Measures Submitted,2023-08-07,2023-08-13,4,0,0,0,0,0,0,0,0,Yes
360085,Ohio State University Hospitals,2023-08-15 13:38:00,Measures Submitted,2023-08-07,2023-08-13,2,0,0,0,0,0,1,0,0,Yes
160110,UnityPoint Health - Allen Hospital,2023-08-15 13:10:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340085,Novant Health Thomasville Medical Center,2023-08-15 13:06:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
450015,Parkland Hospital,2023-08-15 13:05:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340015,Novant Health Rowan Medical Center,2023-08-15 13:05:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340190,Novant Health Mint Hill Medical Center,2023-08-15 13:04:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340183,Novant Health Huntersville Medical Center,2023-08-15 13:04:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340171,Novant Health Matthews Medical Center,2023-08-15 13:03:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340053,Novant Health Presbyterian Medical Center,2023-08-15 13:02:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
340014,Novant Health Forsyth Medical Center,2023-08-15 13:02:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
500108,St Joseph Medical Center,2023-08-15 12:20:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,0,0,0,Yes
210032,Union Hospital Cecil County,2023-08-15 12:15:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420086,Prisma Health Baptist Hospital,2023-08-15 12:13:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420037,Prisma Health Hillcrest Hospital,2023-08-15 12:12:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420015,Prisma Health Baptist Easley Hospital,2023-08-15 12:12:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420033,Prisma Health Greer Memorial Hospital,2023-08-15 12:12:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420009,Prisma Health Oconee Memorial Hospital,2023-08-15 12:11:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
420018,Prisma Health Richland,2023-08-15 12:11:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,1,0,0,Yes
420038,PH Laurens County Hospital,2023-08-15 12:09:00,Measures Submitted,2023-08-07,2023-08-13,2,0,0,0,0,0,1,0,0,Yes
230038,Spectrum Health Butterworth and Blodgett,2023-08-15 12:02:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
230038,Spectrum Health Butterworth and Blodgett,2023-08-15 12:01:00,Measures Submitted,2023-07-31,2023-08-06,0,0,0,0,0,0,0,0,0,No
230038,Spectrum Health Butterworth and Blodgett,2023-08-15 12:01:00,Measures Submitted,2023-07-24,2023-07-30,0,0,0,0,0,0,0,0,0,No
220060,Beth Israel Deaconess Hospital-Plymouth Inc.,2023-08-15 11:19:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220083,Beth Israel Deaconess Hospital-Needham Inc.,2023-08-15 11:18:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220108,Beth Israel Deaconess Hospital-Milton Inc.,2023-08-15 11:18:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220086,Beth Israel Deaconess Medical Center Inc.,2023-08-15 11:17:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220088,New England Baptist Hospital,2023-08-15 11:17:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220002,Mount Auburn Hospital,2023-08-15 11:17:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220029,Anna Jaques Hospital,2023-08-15 11:16:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220105,Winchester Hospital,2023-08-15 11:16:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220033,Northeast Hospital Corporation dba Beverly Hospital,2023-08-15 11:16:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
220171,Lahey Hospital and Medical Center,2023-08-15 11:15:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
410009,Kent Hospital,2023-08-15 10:28:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,0,0,0,Yes
360068,The Toledo Hospital,2023-08-15 10:27:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
230099,Mercy Memorial Hospital Corporation d.b.a. ProMedica Monroe Regional Hospital,2023-08-15 10:26:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
360156,Memorial Hospital dba ProMedica Memorial Hospital,2023-08-15 10:24:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
230005,ProMedica Charles and Virginia Hickman Hospital,2023-08-15 10:23:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
361318,ProMedica Fostoria Community Hospital,2023-08-15 10:21:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
520212,Marshfield Medical Center - Minocqua,2023-08-15 10:19:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
361328,ProMedica Defiance Regional Hospital,2023-08-15 10:18:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
360259,Bay Park Community Hospital,2023-08-15 10:16:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
520202,Marshfield Medical Center - Weston,2023-08-15 10:09:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
520210,Marshfield Medical Center - Eau Claire,2023-08-15 10:04:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
390267,Forbes Hospital,2023-08-15 09:42:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
330246,St. Charles Hospital,2023-08-15 09:30:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
390050,West Penn Allegheny Health System Inc dba Allegheny General Hospital,2023-08-15 09:15:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
360137,University Hospitals Health System,2023-08-15 08:40:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
360145,University Hospitals Elyria Medical Center,2023-08-15 08:39:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,0,0,0,Yes
360359,University Hospitals Ahuja Medical Center,2023-08-15 08:36:00,Measures Submitted,2023-08-07,2023-08-13,2,0,0,0,0,0,0,0,0,Yes
490024,Roanoke Memorial Hospital,2023-08-15 08:29:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
430016,Avera McKennan Hospital,2023-08-15 07:41:00,Measures Submitted,2023-08-07,2023-08-13,2,1,0,0,0,0,0,0,0,Yes
310001,Hackensack University Medical Center,2023-08-14 21:03:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
310073,Jersey Shore University Medical Center,2023-08-14 21:02:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
310108,JFK University Medical Center,2023-08-14 21:01:00,Measures Submitted,2023-08-07,2023-08-13,1,0,0,0,0,0,0,0,0,No
390265,Jefferson Regional Medical Center,2023-08-14 20:45:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
50224,Hoag Hospital Newport Beach,2023-08-14 19:03:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
190114,Claiborne Memorial Medical Center,2023-08-14 18:52:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
30119,Mercy Gilbert Medical Center,2023-08-14 18:18:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
30036,Chandler Regional Medical Center,2023-08-14 18:17:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
30024,St. Joseph's Hospital and Medical Center,2023-08-14 18:15:00,Measures Submitted,2023-08-07,2023-08-13,0,0,0,0,0,0,0,0,0,No
40016,University of Arkansas for Medical Sciences,2023-08-14 17:48:00,Measures Submitted,2023-08-07,2023-08-13,4,0,0,0,0,0,0,0,0,Yes
260138,Saint Luke's Hospital of Kansas City,2023-08-14 16:55:00,Measures Submitted,2023-08-07,2023-08-13,2,0,0,0,0,0,0,0,0,Yes
260216,Saint Luke's East Hospital,2023-08-14 16:31:00,Measures Submitted,2023-08-07,2023-08-13,5,0,0,0,0,0,1,0,0,Yes
